Time,Rate,RR,,
4/8/2020 17:39,84,654,,
4/8/2020 17:39,85,654,,
4/8/2020 17:39,85,671,,
4/8/2020 17:39,86,671,,
4/8/2020 17:39,86,622,,89.37597911
4/8/2020 17:39,86,680,,683.2767624
4/8/2020 17:39,86,690,,
4/8/2020 17:39,86,747,,
4/8/2020 17:39,86,709,,
4/8/2020 17:39,85,666,,
4/8/2020 17:39,85,740,,
4/8/2020 17:39,85,705,,
4/8/2020 17:39,85,659,,
4/8/2020 17:39,86,659,,
4/8/2020 17:39,85,672,,
4/8/2020 17:39,86,683,,
4/8/2020 17:39,86,638,,
4/8/2020 17:39,87,629,,
4/8/2020 17:39,88,644,,
4/8/2020 17:39,88,633,,
4/8/2020 17:39,88,684,,
4/8/2020 17:39,89,684,,
4/8/2020 17:39,89,687,,
4/8/2020 17:39,89,691,,
4/8/2020 17:39,88,724,,
4/8/2020 17:39,88,746,,
4/8/2020 17:39,85,612,,
4/8/2020 17:39,87,706,,
4/8/2020 17:39,87,675,,
4/8/2020 17:39,86,675,,
4/8/2020 17:39,86,681,,
4/8/2020 17:39,86,665,,
4/8/2020 17:39,87,627,,
4/8/2020 17:39,87,633,,
4/8/2020 17:39,88,642,,
4/8/2020 17:39,85,671,,
4/8/2020 17:39,88,635,,
4/8/2020 17:39,89,635,,
4/8/2020 17:39,89,650,,
4/8/2020 17:39,86,690,,
4/8/2020 17:39,90,631,,
4/8/2020 17:39,90,673,,
4/8/2020 17:39,90,684,,
4/8/2020 17:39,86,709,,
4/8/2020 17:39,90,679,,
4/8/2020 17:39,85,719,,
4/8/2020 17:39,90,657,,
4/8/2020 17:39,85,666,,
4/8/2020 17:39,90,674,,
4/8/2020 17:39,91,616,,
4/8/2020 17:39,90,638,,
4/8/2020 17:39,91,632,,
4/8/2020 17:39,92,607,,
4/8/2020 17:39,92,611,,
4/8/2020 17:39,92,631,,
4/8/2020 17:39,93,631,,
4/8/2020 17:39,87,629,,
4/8/2020 17:39,93,650,,
4/8/2020 17:39,93,641,,
4/8/2020 17:39,93,657,,
4/8/2020 17:39,93,680,,
4/8/2020 17:39,89,691,,
4/8/2020 17:39,93,678,,
4/8/2020 17:39,93,684,,
4/8/2020 17:39,92,684,,
4/8/2020 17:39,92,647,,
4/8/2020 17:39,88,746,,
4/8/2020 17:39,87,627,,
4/8/2020 17:39,86,681,,
4/8/2020 17:39,90,657,,
4/8/2020 17:39,90,673,,
4/8/2020 17:39,91,632,,
4/8/2020 17:39,93,641,,
4/8/2020 17:39,92,710,,
4/8/2020 17:39,92,684,,
4/8/2020 17:39,92,674,,
4/8/2020 17:39,92,609,,
4/8/2020 17:39,92,674,,
4/8/2020 17:39,93,606,,
4/8/2020 17:39,93,621,,
4/8/2020 17:39,93,576,,
4/8/2020 17:39,94,586,,
4/8/2020 17:39,94,586,,
4/8/2020 17:39,94,619,,
4/8/2020 17:39,95,616,,
4/8/2020 17:39,95,618,,
4/8/2020 17:39,95,619,,
4/8/2020 17:40,96,619,,
4/8/2020 17:40,96,639,,
4/8/2020 17:40,96,631,,
4/8/2020 17:40,96,580,,
4/8/2020 17:40,96,629,,
4/8/2020 17:40,97,616,,
4/8/2020 17:40,96,616,,
4/8/2020 17:40,96,906,,
4/8/2020 17:40,97,789,,
4/8/2020 17:40,96,750,,
4/8/2020 17:40,97,600,,
4/8/2020 17:40,97,563,,
4/8/2020 17:40,97,620,,
4/8/2020 17:40,97,730,,
4/8/2020 17:40,97,687,,
4/8/2020 17:40,96,687,,
4/8/2020 17:40,96,661,,
4/8/2020 17:40,96,750,,
4/8/2020 17:40,95,910,,
4/8/2020 17:40,95,910,,
4/8/2020 17:40,95,646,,
4/8/2020 17:40,95,644,,
4/8/2020 17:40,94,636,,
4/8/2020 17:40,94,636,,
4/8/2020 17:40,93,733,,
4/8/2020 17:40,93,654,,
4/8/2020 17:40,93,769,,
4/8/2020 17:40,93,769,,
4/8/2020 17:40,92,510,,
4/8/2020 17:40,92,530,,
4/8/2020 17:40,92,580,,
4/8/2020 17:40,91,650,,
4/8/2020 17:40,91,700,,
4/8/2020 17:40,90,574,,
4/8/2020 17:40,90,574,,
4/8/2020 17:40,89,659,,
4/8/2020 17:40,88,865,,
4/8/2020 17:40,89,559,,
4/8/2020 17:40,89,559,,
4/8/2020 17:40,89,698,,
4/8/2020 17:40,88,694,,
4/8/2020 17:40,88,694,,
4/8/2020 17:40,88,720,,
4/8/2020 17:40,88,740,,
4/8/2020 17:40,87,740,,
4/8/2020 17:40,87,692,,
4/8/2020 17:40,87,733,,
4/8/2020 17:40,86,733,,
4/8/2020 17:40,86,798,,
4/8/2020 17:40,85,846,,
4/8/2020 17:40,85,661,,
4/8/2020 17:40,85,661,,
4/8/2020 17:40,85,585,,
4/8/2020 17:40,84,804,,
4/8/2020 17:40,83,804,,
4/8/2020 17:40,83,714,,
4/8/2020 17:40,83,714,,
4/8/2020 17:40,83,712,,
4/8/2020 17:40,83,899,,
4/8/2020 17:40,82,899,,
4/8/2020 17:40,82,899,,
4/8/2020 17:40,82,868,,
4/8/2020 17:40,83,1120,,
4/8/2020 17:40,83,1120,,
4/8/2020 17:40,83,760,,
4/8/2020 17:40,83,951,,
4/8/2020 17:40,83,711,,
4/8/2020 17:40,83,711,,
4/8/2020 17:40,83,742,,
4/8/2020 17:40,83,644,,
4/8/2020 17:40,83,761,,
4/8/2020 17:40,83,761,,
4/8/2020 17:40,83,620,,
4/8/2020 17:40,84,660,,
4/8/2020 17:40,84,587,,
4/8/2020 17:40,84,587,,
4/8/2020 17:40,84,587,,
4/8/2020 17:40,84,587,,
4/8/2020 17:40,85,587,,
4/8/2020 17:40,86,587,,
4/8/2020 17:40,86,594,,
4/8/2020 17:40,85,897,,
4/8/2020 17:40,86,897,,
4/8/2020 17:40,85,591,,
4/8/2020 17:40,85,746,,
4/8/2020 17:40,85,726,,
4/8/2020 17:40,85,726,,
4/8/2020 17:40,85,692,,
4/8/2020 17:40,85,702,,
4/8/2020 17:40,85,704,,
4/8/2020 17:40,85,704,,
4/8/2020 17:40,85,658,,
4/8/2020 17:40,85,615,,
4/8/2020 17:40,86,659,,
4/8/2020 17:40,86,659,,
4/8/2020 17:40,87,610,,
4/8/2020 17:40,87,659,,
4/8/2020 17:40,87,693,,
4/8/2020 17:40,88,693,,
4/8/2020 17:40,88,650,,
4/8/2020 17:40,89,639,,
4/8/2020 17:40,89,696,,
4/8/2020 17:40,89,696,,
4/8/2020 17:40,89,730,,
4/8/2020 17:40,88,730,,
4/8/2020 17:40,88,780,,
4/8/2020 17:40,88,755,,
4/8/2020 17:40,87,744,,
4/8/2020 17:40,87,595,,
4/8/2020 17:40,87,661,,
4/8/2020 17:40,87,661,,
4/8/2020 17:40,87,795,,
4/8/2020 17:40,88,795,,
4/8/2020 17:40,87,690,,
4/8/2020 17:40,88,774,,
4/8/2020 17:40,88,610,,
4/8/2020 17:40,88,580,,
4/8/2020 17:40,89,500,,
4/8/2020 17:40,89,570,,
4/8/2020 17:40,89,720,,
4/8/2020 17:41,89,610,,
4/8/2020 17:41,90,563,,
4/8/2020 17:41,90,561,,
4/8/2020 17:41,91,561,,
4/8/2020 17:41,91,657,,
4/8/2020 17:41,90,657,,
4/8/2020 17:41,91,970,,
4/8/2020 17:41,91,770,,
4/8/2020 17:41,91,750,,
4/8/2020 17:41,92,662,,
4/8/2020 17:41,94,590,,
4/8/2020 17:41,94,581,,
4/8/2020 17:41,94,581,,
4/8/2020 17:41,95,610,,
4/8/2020 17:41,95,654,,
4/8/2020 17:41,95,627,,
4/8/2020 17:41,95,627,,
4/8/2020 17:41,95,652,,
4/8/2020 17:41,95,651,,
4/8/2020 17:41,95,626,,
4/8/2020 17:41,95,638,,
4/8/2020 17:41,94,638,,
4/8/2020 17:41,94,644,,
4/8/2020 17:41,94,644,,
4/8/2020 17:41,94,634,,
4/8/2020 17:41,94,634,,
4/8/2020 17:41,93,659,,
4/8/2020 17:41,93,662,,
4/8/2020 17:41,93,686,,
4/8/2020 17:41,93,519,,
4/8/2020 17:41,93,519,,
4/8/2020 17:41,93,610,,
4/8/2020 17:41,92,630,,
4/8/2020 17:41,92,658,,
4/8/2020 17:41,92,768,,
4/8/2020 17:41,91,694,,
4/8/2020 17:41,91,694,,
4/8/2020 17:41,91,756,,
4/8/2020 17:41,91,632,,
4/8/2020 17:41,91,660,,
4/8/2020 17:41,90,660,,
4/8/2020 17:41,90,736,,
4/8/2020 17:41,89,674,,
4/8/2020 17:41,89,674,,
4/8/2020 17:41,89,638,,
4/8/2020 17:41,89,697,,
4/8/2020 17:41,89,600,,
4/8/2020 17:41,89,654,,
4/8/2020 17:41,89,654,,
4/8/2020 17:41,90,678,,
4/8/2020 17:41,90,593,,
4/8/2020 17:41,90,721,,
4/8/2020 17:41,90,721,,
4/8/2020 17:41,90,646,,
4/8/2020 17:41,90,721,,
4/8/2020 17:41,90,721,,
4/8/2020 17:41,89,696,,
4/8/2020 17:41,89,698,,
4/8/2020 17:41,89,604,,
4/8/2020 17:41,89,604,,
4/8/2020 17:41,89,703,,
4/8/2020 17:41,89,703,,
4/8/2020 17:41,90,703,,
4/8/2020 17:41,90,900,,
4/8/2020 17:41,89,950,,
4/8/2020 17:41,90,890,,
4/8/2020 17:41,90,750,,
4/8/2020 17:41,91,690,,
4/8/2020 17:41,91,569,,
4/8/2020 17:41,91,640,,
4/8/2020 17:41,90,957,,
4/8/2020 17:41,91,957,,
4/8/2020 17:41,91,957,,
4/8/2020 17:41,91,914,,
4/8/2020 17:41,91,912,,
4/8/2020 17:41,92,616,,
4/8/2020 17:41,93,571,,
4/8/2020 17:41,94,612,,
4/8/2020 17:41,95,584,,
4/8/2020 17:41,96,584,,
4/8/2020 17:41,97,536,,
4/8/2020 17:41,97,536,,
4/8/2020 17:41,97,610,,
4/8/2020 17:41,97,650,,
4/8/2020 17:41,97,627,,
4/8/2020 17:41,97,630,,
4/8/2020 17:41,97,636,,
4/8/2020 17:41,97,636,,
4/8/2020 17:41,96,636,,
4/8/2020 17:41,96,710,,
4/8/2020 17:41,96,720,,
4/8/2020 17:41,96,751,,
4/8/2020 17:41,96,684,,
4/8/2020 17:41,96,684,,
4/8/2020 17:41,95,745,,
4/8/2020 17:41,94,749,,
4/8/2020 17:41,94,749,,
4/8/2020 17:41,93,712,,
