Time,Rate,RR,,
4/8/2020 15:41,88,643,,
4/8/2020 15:41,88,678,,
4/8/2020 15:41,88,692,,
4/8/2020 15:41,88,692,,
4/8/2020 15:41,88,688,,
4/8/2020 15:41,88,656,,
4/8/2020 15:41,88,691,,
4/8/2020 15:41,89,691,,
4/8/2020 15:41,89,641,,
4/8/2020 15:41,89,676,,
4/8/2020 15:41,89,631,,
4/8/2020 15:41,89,631,,
4/8/2020 15:41,89,663,,
4/8/2020 15:41,89,687,,
4/8/2020 15:41,89,678,,
4/8/2020 15:41,89,637,,
4/8/2020 15:41,90,618,,
4/8/2020 15:41,90,618,,
4/8/2020 15:41,91,437,,
4/8/2020 15:41,91,437,,
4/8/2020 15:41,91,740,,
4/8/2020 15:41,91,828,,
4/8/2020 15:41,92,828,,
4/8/2020 15:41,92,647,,
4/8/2020 15:41,92,647,,
4/8/2020 15:41,92,1267,,
4/8/2020 15:41,92,747,,
4/8/2020 15:41,91,747,,
4/8/2020 15:41,91,613,,
4/8/2020 15:41,91,725,,
4/8/2020 15:41,90,726,,
4/8/2020 15:41,89,726,,
4/8/2020 15:41,89,723,,
4/8/2020 15:41,88,695,,
4/8/2020 15:41,88,695,,
4/8/2020 15:41,88,701,,
4/8/2020 15:41,87,672,,
4/8/2020 15:42,87,679,,
4/8/2020 15:42,87,679,,
4/8/2020 15:42,87,680,,
4/8/2020 15:42,87,679,,
4/8/2020 15:42,87,679,,
4/8/2020 15:42,86,720,,
4/8/2020 15:42,86,743,,
4/8/2020 15:42,86,733,,
4/8/2020 15:42,85,733,,
4/8/2020 15:42,85,703,,
4/8/2020 15:42,85,687,,
4/8/2020 15:42,85,687,,
4/8/2020 15:42,85,656,,
4/8/2020 15:42,85,695,,
4/8/2020 15:42,85,698,,
4/8/2020 15:42,85,698,,
4/8/2020 15:42,85,714,,
4/8/2020 15:42,85,706,,
4/8/2020 15:42,86,706,,
4/8/2020 15:42,85,699,,
4/8/2020 15:42,85,702,,
4/8/2020 15:42,85,656,,
4/8/2020 15:42,86,659,,
4/8/2020 15:42,86,659,,
4/8/2020 15:42,86,640,,
4/8/2020 15:42,87,638,,
4/8/2020 15:42,87,621,,
4/8/2020 15:42,87,624,,
4/8/2020 15:42,88,624,,
4/8/2020 15:42,88,603,,
4/8/2020 15:42,89,647,,
4/8/2020 15:42,89,647,,
4/8/2020 15:42,89,669,,
4/8/2020 15:42,90,705,,
4/8/2020 15:42,90,759,,
4/8/2020 15:42,89,759,,
4/8/2020 15:42,89,711,,
4/8/2020 15:42,88,664,,
4/8/2020 15:42,88,664,,
4/8/2020 15:42,88,673,,
4/8/2020 15:42,88,681,,
4/8/2020 15:42,88,643,,
4/8/2020 15:42,88,686,,
4/8/2020 15:42,88,686,,
4/8/2020 15:42,88,671,,
4/8/2020 15:42,88,701,,
4/8/2020 15:42,88,701,,
4/8/2020 15:42,88,682,,
4/8/2020 15:42,87,693,,
4/8/2020 15:42,87,698,,
4/8/2020 15:42,87,698,,
4/8/2020 15:42,87,700,,
4/8/2020 15:42,87,686,,
4/8/2020 15:42,87,686,,
4/8/2020 15:42,87,690,,
4/8/2020 15:42,87,686,,
4/8/2020 15:42,87,705,,
4/8/2020 15:42,87,705,,
4/8/2020 15:42,86,726,,
4/8/2020 15:42,86,716,,
4/8/2020 15:42,86,703,,
4/8/2020 15:42,86,703,,
4/8/2020 15:42,86,526,,
4/8/2020 15:42,87,526,,
4/8/2020 15:42,86,777,,
4/8/2020 15:42,86,739,,
4/8/2020 15:42,86,633,,
4/8/2020 15:42,86,567,,
