Time,Rate,RR,,
4/8/2020 13:14,74,843,,
4/8/2020 13:14,74,843,,
4/8/2020 13:14,74,843,,69.92073833
4/8/2020 13:14,74,843,,869.2388708
4/8/2020 13:14,74,843,,
4/8/2020 13:14,74,843,,
4/8/2020 13:14,74,956,,
4/8/2020 13:14,74,956,,
4/8/2020 13:14,74,956,,
4/8/2020 13:14,74,956,,
4/8/2020 13:14,73,956,,
4/8/2020 13:14,73,873,,
4/8/2020 13:14,73,873,,
4/8/2020 13:14,73,873,,
4/8/2020 13:14,72,873,,
4/8/2020 13:14,73,873,,
4/8/2020 13:14,73,894,,
4/8/2020 13:14,72,894,,
4/8/2020 13:14,72,894,,
4/8/2020 13:14,72,894,,
4/8/2020 13:14,72,894,,
4/8/2020 13:14,72,912,,
4/8/2020 13:14,71,912,,
4/8/2020 13:14,72,912,,
4/8/2020 13:14,71,912,,
4/8/2020 13:14,71,912,,
4/8/2020 13:14,71,912,,
4/8/2020 13:14,70,919,,
4/8/2020 13:14,71,919,,
4/8/2020 13:14,70,919,,
4/8/2020 13:14,70,919,,
4/8/2020 13:14,70,919,,
4/8/2020 13:14,70,919,,
4/8/2020 13:14,70,971,,
4/8/2020 13:14,70,971,,
4/8/2020 13:14,70,971,,
4/8/2020 13:14,69,971,,
4/8/2020 13:14,69,793,,
4/8/2020 13:14,69,793,,
4/8/2020 13:14,69,793,,
4/8/2020 13:14,69,793,,
4/8/2020 13:14,69,793,,
4/8/2020 13:14,69,881,,
4/8/2020 13:14,69,881,,
4/8/2020 13:14,68,881,,
4/8/2020 13:14,69,881,,
4/8/2020 13:14,68,881,,
4/8/2020 13:14,69,881,,
4/8/2020 13:14,68,886,,
4/8/2020 13:14,68,886,,
4/8/2020 13:14,68,886,,
4/8/2020 13:14,68,886,,
4/8/2020 13:14,68,886,,
4/8/2020 13:14,68,886,,
4/8/2020 13:14,68,933,,
4/8/2020 13:14,68,933,,
4/8/2020 13:14,68,933,,
4/8/2020 13:14,68,908,,
4/8/2020 13:14,68,933,,
4/8/2020 13:14,68,933,,
4/8/2020 13:14,68,908,,
4/8/2020 13:14,67,908,,
4/8/2020 13:14,67,908,,
4/8/2020 13:14,67,908,,
4/8/2020 13:14,67,908,,
4/8/2020 13:14,67,863,,
4/8/2020 13:14,67,863,,
4/8/2020 13:14,67,863,,
4/8/2020 13:14,67,863,,
4/8/2020 13:14,67,863,,
4/8/2020 13:14,67,925,,
4/8/2020 13:14,66,925,,
4/8/2020 13:14,67,925,,
4/8/2020 13:14,66,925,,
4/8/2020 13:14,67,925,,
4/8/2020 13:14,66,925,,
4/8/2020 13:14,66,973,,
4/8/2020 13:14,66,973,,
4/8/2020 13:14,66,973,,
4/8/2020 13:14,66,973,,
4/8/2020 13:14,66,973,,
4/8/2020 13:14,66,977,,
4/8/2020 13:14,67,977,,
4/8/2020 13:14,66,977,,
4/8/2020 13:14,66,977,,
4/8/2020 13:14,66,977,,
4/8/2020 13:14,66,1046,,
4/8/2020 13:14,66,977,,
4/8/2020 13:14,66,1046,,
4/8/2020 13:14,66,1046,,
4/8/2020 13:14,66,1046,,
4/8/2020 13:14,65,1046,,
4/8/2020 13:14,65,1046,,
4/8/2020 13:14,65,892,,
4/8/2020 13:14,65,892,,
4/8/2020 13:14,65,892,,
4/8/2020 13:14,65,892,,
4/8/2020 13:14,65,892,,
4/8/2020 13:14,65,892,,
4/8/2020 13:15,65,870,,
4/8/2020 13:15,65,870,,
4/8/2020 13:15,65,870,,
4/8/2020 13:15,65,870,,
4/8/2020 13:15,65,870,,
4/8/2020 13:15,65,870,,
4/8/2020 13:15,65,916,,
4/8/2020 13:15,65,871,,
4/8/2020 13:15,65,916,,
4/8/2020 13:15,65,871,,
4/8/2020 13:15,65,916,,
4/8/2020 13:15,65,871,,
4/8/2020 13:15,65,871,,
4/8/2020 13:15,65,871,,
4/8/2020 13:15,65,871,,
4/8/2020 13:15,64,916,,
4/8/2020 13:15,65,962,,
4/8/2020 13:15,65,962,,
4/8/2020 13:15,64,962,,
4/8/2020 13:15,64,962,,
4/8/2020 13:15,64,962,,
4/8/2020 13:15,64,940,,
4/8/2020 13:15,64,940,,
4/8/2020 13:15,64,940,,
4/8/2020 13:15,64,940,,
4/8/2020 13:15,64,940,,
4/8/2020 13:15,64,940,,
4/8/2020 13:15,64,915,,
4/8/2020 13:15,64,915,,
4/8/2020 13:15,64,915,,
4/8/2020 13:15,64,915,,
4/8/2020 13:15,64,915,,
4/8/2020 13:15,63,972,,
4/8/2020 13:15,63,995,,
4/8/2020 13:15,64,915,,
4/8/2020 13:15,64,972,,
4/8/2020 13:15,63,972,,
4/8/2020 13:15,64,972,,
4/8/2020 13:15,63,995,,
4/8/2020 13:15,63,972,,
4/8/2020 13:15,63,995,,
4/8/2020 13:15,63,972,,
4/8/2020 13:15,63,995,,
4/8/2020 13:15,63,995,,
4/8/2020 13:15,63,995,,
4/8/2020 13:15,63,947,,
4/8/2020 13:15,63,947,,
4/8/2020 13:15,63,947,,
4/8/2020 13:15,63,947,,
4/8/2020 13:15,63,947,,
4/8/2020 13:15,63,947,,
4/8/2020 13:15,63,867,,
4/8/2020 13:15,63,867,,
4/8/2020 13:15,63,867,,
4/8/2020 13:15,64,867,,
4/8/2020 13:15,63,867,,
4/8/2020 13:15,63,867,,
4/8/2020 13:15,64,929,,
4/8/2020 13:15,63,929,,
4/8/2020 13:15,63,929,,
4/8/2020 13:15,64,929,,
4/8/2020 13:15,63,929,,
4/8/2020 13:15,63,929,,
4/8/2020 13:15,63,978,,
4/8/2020 13:15,63,978,,
4/8/2020 13:15,63,978,,
4/8/2020 13:15,63,978,,
4/8/2020 13:15,63,965,,
4/8/2020 13:15,63,965,,
4/8/2020 13:15,63,965,,
4/8/2020 13:15,63,965,,
4/8/2020 13:15,63,965,,
4/8/2020 13:15,63,941,,
4/8/2020 13:15,63,941,,
4/8/2020 13:15,63,941,,
4/8/2020 13:15,63,941,,
4/8/2020 13:15,63,941,,
4/8/2020 13:15,63,941,,
4/8/2020 13:15,63,871,,
4/8/2020 13:15,63,871,,
4/8/2020 13:15,63,871,,
4/8/2020 13:15,64,871,,
4/8/2020 13:15,64,871,,
4/8/2020 13:15,64,871,,
4/8/2020 13:15,64,885,,
4/8/2020 13:15,64,885,,
4/8/2020 13:15,64,885,,
4/8/2020 13:15,64,885,,
4/8/2020 13:15,64,912,,
4/8/2020 13:15,64,912,,
