Time,Rate,RR,,
4/8/2020 13:09,70,851,,
4/8/2020 13:09,69,878,,65.25092251
4/8/2020 13:09,69,916,,925.501845
4/8/2020 13:09,69,916,,
4/8/2020 13:09,69,892,,
4/8/2020 13:09,70,892,,
4/8/2020 13:09,69,843,,
4/8/2020 13:09,69,787,,
4/8/2020 13:09,70,787,,
4/8/2020 13:09,69,906,,
4/8/2020 13:09,69,906,,
4/8/2020 13:09,69,902,,
4/8/2020 13:09,69,872,,
4/8/2020 13:09,69,872,,
4/8/2020 13:09,69,748,,
4/8/2020 13:09,70,748,,
4/8/2020 13:09,70,806,,
4/8/2020 13:09,70,806,,
4/8/2020 13:09,71,798,,
4/8/2020 13:09,71,939,,
4/8/2020 13:09,70,939,,
4/8/2020 13:09,70,943,,
4/8/2020 13:09,70,943,,
4/8/2020 13:09,70,885,,
4/8/2020 13:09,69,885,,
4/8/2020 13:09,69,955,,
4/8/2020 13:09,68,955,,
4/8/2020 13:09,68,978,,
4/8/2020 13:09,68,978,,
4/8/2020 13:09,67,929,,
4/8/2020 13:09,67,846,,
4/8/2020 13:09,67,846,,
4/8/2020 13:09,67,828,,
4/8/2020 13:09,67,828,,
4/8/2020 13:09,67,845,,
4/8/2020 13:09,67,855,,
4/8/2020 13:09,68,855,,
4/8/2020 13:09,68,860,,
4/8/2020 13:09,68,860,,
4/8/2020 13:09,69,811,,
4/8/2020 13:09,69,811,,
4/8/2020 13:09,69,884,,
4/8/2020 13:09,69,884,,
4/8/2020 13:09,69,907,,
4/8/2020 13:09,69,959,,
4/8/2020 13:09,68,959,,
4/8/2020 13:09,68,893,,
4/8/2020 13:09,68,893,,
4/8/2020 13:09,68,935,,
4/8/2020 13:09,68,935,,
4/8/2020 13:09,67,925,,
4/8/2020 13:09,67,925,,
4/8/2020 13:09,67,925,,
4/8/2020 13:09,66,905,,
4/8/2020 13:09,66,905,,
4/8/2020 13:09,67,1000,,
4/8/2020 13:09,68,995,,
4/8/2020 13:09,68,950,,
4/8/2020 13:09,68,960,,
4/8/2020 13:09,68,979,,
4/8/2020 13:09,69,979,,
4/8/2020 13:09,68,870,,
4/8/2020 13:09,68,872,,
4/8/2020 13:09,68,872,,
4/8/2020 13:09,68,938,,
4/8/2020 13:09,68,938,,
4/8/2020 13:09,68,873,,
4/8/2020 13:09,67,873,,
4/8/2020 13:09,67,974,,
4/8/2020 13:09,67,974,,
4/8/2020 13:09,67,863,,
4/8/2020 13:09,67,863,,
4/8/2020 13:09,66,935,,
4/8/2020 13:09,66,935,,
4/8/2020 13:09,66,968,,
4/8/2020 13:09,65,1013,,
4/8/2020 13:09,65,1013,,
4/8/2020 13:09,65,1013,,
4/8/2020 13:09,65,951,,
4/8/2020 13:09,64,951,,
4/8/2020 13:09,64,888,,
4/8/2020 13:09,64,964,,
4/8/2020 13:09,64,964,,
4/8/2020 13:09,64,953,,
4/8/2020 13:09,63,953,,
4/8/2020 13:09,63,964,,
4/8/2020 13:09,63,964,,
4/8/2020 13:09,63,904,,
4/8/2020 13:09,63,904,,
4/8/2020 13:09,63,974,,
4/8/2020 13:09,63,974,,
4/8/2020 13:09,63,982,,
4/8/2020 13:09,63,982,,
4/8/2020 13:09,63,994,,
4/8/2020 13:09,63,994,,
4/8/2020 13:09,63,909,,
4/8/2020 13:09,62,909,,
4/8/2020 13:09,62,926,,
4/8/2020 13:09,62,926,,
4/8/2020 13:09,62,958,,
4/8/2020 13:09,62,958,,
4/8/2020 13:09,62,981,,
4/8/2020 13:09,62,950,,
4/8/2020 13:09,62,950,,
4/8/2020 13:09,62,934,,
4/8/2020 13:09,63,934,,
4/8/2020 13:10,63,894,,
4/8/2020 13:10,63,894,,
4/8/2020 13:10,63,1066,,
4/8/2020 13:10,62,1066,,
4/8/2020 13:10,62,1057,,
4/8/2020 13:10,62,1057,,
4/8/2020 13:10,61,953,,
4/8/2020 13:10,62,953,,
4/8/2020 13:10,61,978,,
4/8/2020 13:10,61,978,,
4/8/2020 13:10,61,1000,,
4/8/2020 13:10,61,1000,,
4/8/2020 13:10,61,1020,,
4/8/2020 13:10,61,1020,,
4/8/2020 13:10,61,937,,
4/8/2020 13:10,61,937,,
4/8/2020 13:10,61,951,,
4/8/2020 13:10,61,951,,
4/8/2020 13:10,60,1017,,
4/8/2020 13:10,60,1017,,
4/8/2020 13:10,60,1018,,
4/8/2020 13:10,60,1018,,
4/8/2020 13:10,60,967,,
4/8/2020 13:10,60,967,,
4/8/2020 13:10,60,974,,
4/8/2020 13:10,60,974,,
4/8/2020 13:10,60,1012,,
4/8/2020 13:10,60,1012,,
4/8/2020 13:10,60,992,,
4/8/2020 13:10,61,899,,
4/8/2020 13:10,61,957,,
4/8/2020 13:10,60,992,,
4/8/2020 13:10,61,957,,
4/8/2020 13:10,61,899,,
4/8/2020 13:10,61,932,,
4/8/2020 13:10,61,932,,
4/8/2020 13:10,62,963,,
4/8/2020 13:10,62,970,,
4/8/2020 13:10,62,970,,
4/8/2020 13:10,62,927,,
4/8/2020 13:10,62,927,,
4/8/2020 13:10,62,916,,
4/8/2020 13:10,63,950,,
4/8/2020 13:10,63,916,,
4/8/2020 13:10,63,955,,
4/8/2020 13:10,63,950,,
4/8/2020 13:10,63,928,,
4/8/2020 13:10,63,980,,
4/8/2020 13:10,63,955,,
4/8/2020 13:10,63,928,,
4/8/2020 13:10,63,980,,
4/8/2020 13:10,63,979,,
4/8/2020 13:10,62,1042,,
4/8/2020 13:10,63,979,,
4/8/2020 13:10,62,1042,,
4/8/2020 13:10,62,998,,
4/8/2020 13:10,62,948,,
4/8/2020 13:10,62,902,,
4/8/2020 13:10,62,1018,,
4/8/2020 13:10,62,948,,
4/8/2020 13:10,62,1018,,
4/8/2020 13:10,62,902,,
4/8/2020 13:10,61,981,,
4/8/2020 13:10,61,991,,
4/8/2020 13:10,61,991,,
4/8/2020 13:10,61,900,,
4/8/2020 13:10,61,900,,
4/8/2020 13:10,61,955,,
4/8/2020 13:10,62,998,,
4/8/2020 13:10,61,979,,
4/8/2020 13:10,61,938,,
4/8/2020 13:10,61,935,,
4/8/2020 13:10,61,1005,,
4/8/2020 13:10,61,1000,,
4/8/2020 13:10,62,1000,,
4/8/2020 13:10,62,988,,
4/8/2020 13:10,61,979,,
4/8/2020 13:10,62,911,,
4/8/2020 13:10,61,938,,
4/8/2020 13:10,61,935,,
4/8/2020 13:10,61,1005,,
4/8/2020 13:10,62,988,,
4/8/2020 13:10,62,911,,
4/8/2020 13:10,62,942,,
4/8/2020 13:10,62,942,,
4/8/2020 13:10,62,913,,
4/8/2020 13:10,62,994,,
4/8/2020 13:10,62,994,,
4/8/2020 13:10,62,994,,
4/8/2020 13:10,62,917,,
4/8/2020 13:10,61,917,,
4/8/2020 13:10,61,955,,
4/8/2020 13:10,61,1100,,
4/8/2020 13:10,61,1060,,
4/8/2020 13:10,61,1026,,
4/8/2020 13:10,61,1026,,
4/8/2020 13:10,60,936,,
4/8/2020 13:10,61,831,,
4/8/2020 13:10,61,831,,
4/8/2020 13:10,62,830,,
4/8/2020 13:10,63,830,,
4/8/2020 13:10,63,834,,
4/8/2020 13:10,63,834,,
4/8/2020 13:10,64,871,,
4/8/2020 13:10,64,885,,
4/8/2020 13:10,65,885,,
4/8/2020 13:10,66,836,,
4/8/2020 13:10,66,836,,
4/8/2020 13:10,67,813,,
4/8/2020 13:10,67,836,,
4/8/2020 13:10,68,836,,
4/8/2020 13:10,68,851,,
4/8/2020 13:10,69,851,,
4/8/2020 13:10,69,863,,
4/8/2020 13:10,70,826,,
4/8/2020 13:10,69,826,,
4/8/2020 13:10,70,830,,
4/8/2020 13:10,71,830,,
4/8/2020 13:10,71,836,,
4/8/2020 13:11,70,948,,
4/8/2020 13:11,70,915,,
4/8/2020 13:11,70,948,,
4/8/2020 13:11,69,816,,
4/8/2020 13:11,70,915,,
4/8/2020 13:11,69,816,,
4/8/2020 13:11,69,972,,
4/8/2020 13:11,68,972,,
4/8/2020 13:11,68,991,,
4/8/2020 13:11,68,934,,
4/8/2020 13:11,68,934,,
4/8/2020 13:11,67,934,,
4/8/2020 13:11,67,800,,
4/8/2020 13:11,67,850,,
4/8/2020 13:11,66,1208,,
4/8/2020 13:11,66,1208,,
4/8/2020 13:11,65,951,,
4/8/2020 13:11,66,933,,
4/8/2020 13:11,65,933,,
4/8/2020 13:11,65,889,,
4/8/2020 13:11,65,889,,
