Time,Rate,RR,,
4/8/2020 16:30,89,680,,
4/8/2020 16:30,89,680,,
4/8/2020 16:30,89,693,,
4/8/2020 16:30,89,637,,
4/8/2020 16:30,89,649,,92.09793814
4/8/2020 16:30,89,649,,644.6185567
4/8/2020 16:30,89,642,,
4/8/2020 16:30,90,662,,
4/8/2020 16:30,90,645,,
4/8/2020 16:30,90,645,,
4/8/2020 16:30,90,680,,
4/8/2020 16:30,90,665,,
4/8/2020 16:30,90,635,,
4/8/2020 16:30,91,604,,
4/8/2020 16:30,91,602,,
4/8/2020 16:30,91,602,,
4/8/2020 16:30,92,602,,
4/8/2020 16:30,92,644,,
4/8/2020 16:30,92,644,,
4/8/2020 16:30,92,706,,
4/8/2020 16:30,92,729,,
4/8/2020 16:30,92,729,,
4/8/2020 16:30,91,694,,
4/8/2020 16:30,91,768,,
4/8/2020 16:30,90,652,,
4/8/2020 16:30,90,652,,
4/8/2020 16:30,90,680,,
4/8/2020 16:30,90,654,,
4/8/2020 16:30,89,684,,
4/8/2020 16:30,89,684,,
4/8/2020 16:30,89,690,,
4/8/2020 16:30,88,700,,
4/8/2020 16:30,88,683,,
4/8/2020 16:30,87,683,,
4/8/2020 16:30,87,687,,
4/8/2020 16:30,87,681,,
4/8/2020 16:30,87,675,,
4/8/2020 16:30,87,675,,
4/8/2020 16:30,87,655,,
4/8/2020 16:30,87,685,,
4/8/2020 16:30,88,685,,
4/8/2020 16:30,88,676,,
4/8/2020 16:30,88,710,,
4/8/2020 16:30,88,689,,
4/8/2020 16:30,88,689,,
4/8/2020 16:30,88,584,,
4/8/2020 16:30,88,748,,
4/8/2020 16:30,88,685,,
4/8/2020 16:30,88,685,,
4/8/2020 16:30,88,658,,
4/8/2020 16:30,88,675,,
4/8/2020 16:30,88,675,,
4/8/2020 16:30,88,675,,
4/8/2020 16:30,88,645,,
4/8/2020 16:30,89,592,,
4/8/2020 16:30,89,656,,
4/8/2020 16:30,90,607,,
4/8/2020 16:30,90,603,,
4/8/2020 16:30,91,603,,
4/8/2020 16:30,91,616,,
4/8/2020 16:30,91,620,,
4/8/2020 16:30,92,616,,
4/8/2020 16:30,92,616,,
4/8/2020 16:30,92,672,,
4/8/2020 16:30,92,731,,
4/8/2020 16:30,92,731,,
4/8/2020 16:30,91,692,,
4/8/2020 16:30,91,712,,
4/8/2020 16:30,91,665,,
4/8/2020 16:30,91,665,,
4/8/2020 16:30,90,704,,
4/8/2020 16:30,89,722,,
4/8/2020 16:30,89,692,,
4/8/2020 16:30,89,692,,
4/8/2020 16:30,89,654,,
4/8/2020 16:30,88,638,,
4/8/2020 16:30,88,635,,
4/8/2020 16:30,89,635,,
4/8/2020 16:30,89,636,,
4/8/2020 16:30,89,703,,
4/8/2020 16:30,89,703,,
4/8/2020 16:31,88,845,,
4/8/2020 16:31,87,699,,
4/8/2020 16:31,87,681,,
4/8/2020 16:31,87,681,,
4/8/2020 16:31,87,661,,
4/8/2020 16:31,87,700,,
4/8/2020 16:31,86,677,,
4/8/2020 16:31,86,677,,
4/8/2020 16:31,86,677,,
4/8/2020 16:31,85,612,,
4/8/2020 16:31,85,680,,
4/8/2020 16:31,85,733,,
4/8/2020 16:31,84,733,,
4/8/2020 16:31,84,729,,
4/8/2020 16:31,84,729,,
4/8/2020 16:31,84,664,,
4/8/2020 16:31,84,649,,
4/8/2020 16:31,85,681,,
4/8/2020 16:31,85,681,,
4/8/2020 16:31,85,686,,
4/8/2020 16:31,85,680,,
4/8/2020 16:31,86,643,,
4/8/2020 16:31,87,643,,
4/8/2020 16:31,87,590,,
4/8/2020 16:31,88,610,,
4/8/2020 16:31,88,650,,
4/8/2020 16:31,89,650,,
4/8/2020 16:31,89,652,,
4/8/2020 16:31,89,691,,
4/8/2020 16:31,89,658,,
4/8/2020 16:31,89,662,,
4/8/2020 16:31,89,662,,
4/8/2020 16:31,90,665,,
4/8/2020 16:31,89,671,,
4/8/2020 16:31,90,648,,
4/8/2020 16:31,90,648,,
4/8/2020 16:31,90,670,,
4/8/2020 16:31,90,643,,
4/8/2020 16:31,90,653,,
4/8/2020 16:31,90,653,,
4/8/2020 16:31,90,687,,
4/8/2020 16:31,90,684,,
4/8/2020 16:31,90,620,,
4/8/2020 16:31,90,620,,
4/8/2020 16:31,90,678,,
4/8/2020 16:31,91,631,,
4/8/2020 16:31,91,683,,
4/8/2020 16:31,90,683,,
4/8/2020 16:31,90,657,,
4/8/2020 16:31,90,673,,
4/8/2020 16:31,90,649,,
4/8/2020 16:31,90,649,,
4/8/2020 16:31,90,682,,
4/8/2020 16:31,90,647,,
4/8/2020 16:31,90,644,,
4/8/2020 16:31,91,644,,
4/8/2020 16:31,91,633,,
4/8/2020 16:31,90,681,,
4/8/2020 16:31,90,654,,
4/8/2020 16:31,91,642,,
4/8/2020 16:31,91,642,,
4/8/2020 16:31,91,660,,
4/8/2020 16:31,91,688,,
4/8/2020 16:31,91,688,,
4/8/2020 16:31,90,681,,
4/8/2020 16:31,90,664,,
4/8/2020 16:31,90,680,,
4/8/2020 16:31,90,680,,
4/8/2020 16:31,90,685,,
4/8/2020 16:31,90,668,,
4/8/2020 16:31,90,660,,
4/8/2020 16:31,90,660,,
4/8/2020 16:31,90,656,,
4/8/2020 16:31,90,667,,
4/8/2020 16:31,90,654,,
4/8/2020 16:31,90,654,,
4/8/2020 16:31,90,671,,
4/8/2020 16:31,90,654,,
4/8/2020 16:31,90,637,,
4/8/2020 16:31,90,674,,
4/8/2020 16:31,90,674,,
4/8/2020 16:31,90,647,,
4/8/2020 16:31,90,699,,
4/8/2020 16:31,90,655,,
4/8/2020 16:31,90,655,,
4/8/2020 16:31,90,635,,
4/8/2020 16:31,91,634,,
4/8/2020 16:31,91,586,,
4/8/2020 16:31,91,634,,
4/8/2020 16:31,91,634,,
4/8/2020 16:31,92,663,,
4/8/2020 16:31,92,641,,
4/8/2020 16:31,92,642,,
4/8/2020 16:31,92,642,,
4/8/2020 16:31,92,669,,
4/8/2020 16:31,92,633,,
4/8/2020 16:31,92,655,,
4/8/2020 16:31,92,635,,
4/8/2020 16:31,92,635,,
4/8/2020 16:31,92,618,,
4/8/2020 16:31,92,670,,
4/8/2020 16:31,92,682,,
4/8/2020 16:31,92,682,,
4/8/2020 16:31,92,617,,
4/8/2020 16:31,92,676,,
4/8/2020 16:31,92,706,,
4/8/2020 16:31,92,706,,
4/8/2020 16:31,92,667,,
4/8/2020 16:31,91,671,,
4/8/2020 16:31,91,671,,
4/8/2020 16:31,91,654,,
4/8/2020 16:31,91,697,,
4/8/2020 16:31,90,618,,
4/8/2020 16:31,90,649,,
4/8/2020 16:31,91,649,,
4/8/2020 16:31,91,636,,
4/8/2020 16:31,91,626,,
4/8/2020 16:31,91,638,,
4/8/2020 16:31,91,631,,
4/8/2020 16:31,92,631,,
4/8/2020 16:32,92,606,,
4/8/2020 16:32,92,618,,
4/8/2020 16:32,93,673,,
4/8/2020 16:32,93,637,,
4/8/2020 16:32,93,637,,
4/8/2020 16:32,93,649,,
4/8/2020 16:32,93,636,,
4/8/2020 16:32,93,639,,
4/8/2020 16:32,93,639,,
4/8/2020 16:32,93,659,,
4/8/2020 16:32,93,747,,
4/8/2020 16:32,93,563,,
4/8/2020 16:32,93,563,,
4/8/2020 16:32,92,663,,
4/8/2020 16:32,92,630,,
4/8/2020 16:32,92,652,,
4/8/2020 16:32,92,652,,
4/8/2020 16:32,92,664,,
