Time,Rate,RR,,
4/8/2020 16:25,85,758,,
4/8/2020 16:25,85,676,,
4/8/2020 16:25,85,634,,
4/8/2020 16:25,86,699,,
4/8/2020 16:25,86,699,,
4/8/2020 16:25,86,626,,
4/8/2020 16:25,87,642,,
4/8/2020 16:25,87,688,,
4/8/2020 16:25,87,688,,
4/8/2020 16:25,87,703,,
4/8/2020 16:25,87,737,,
4/8/2020 16:25,87,737,,
4/8/2020 16:25,87,728,,
4/8/2020 16:25,86,710,,
4/8/2020 16:25,86,688,,
4/8/2020 16:25,86,688,,
4/8/2020 16:25,86,670,,
4/8/2020 16:25,86,648,,
4/8/2020 16:25,86,656,,
4/8/2020 16:25,87,656,,
4/8/2020 16:25,87,629,,
4/8/2020 16:25,88,651,,
4/8/2020 16:25,88,646,,
4/8/2020 16:25,88,646,,
4/8/2020 16:25,89,661,,
4/8/2020 16:25,89,688,,
4/8/2020 16:25,89,685,,
4/8/2020 16:25,89,685,,
4/8/2020 16:25,89,698,,
4/8/2020 16:25,89,644,,
4/8/2020 16:25,89,640,,
4/8/2020 16:25,89,640,,
4/8/2020 16:25,89,672,,
4/8/2020 16:25,90,652,,
4/8/2020 16:25,90,658,,
4/8/2020 16:25,90,632,,
4/8/2020 16:25,90,632,,
4/8/2020 16:25,90,654,,
4/8/2020 16:25,90,686,,
4/8/2020 16:25,90,686,,
4/8/2020 16:25,90,686,,
4/8/2020 16:25,90,685,,
4/8/2020 16:25,90,639,,
4/8/2020 16:25,90,659,,
4/8/2020 16:25,90,659,,
4/8/2020 16:25,90,631,,
4/8/2020 16:25,91,611,,
4/8/2020 16:25,91,553,,
4/8/2020 16:25,92,628,,
4/8/2020 16:25,92,628,,
4/8/2020 16:25,92,641,,
4/8/2020 16:25,93,635,,
4/8/2020 16:25,93,620,,
4/8/2020 16:25,93,636,,
4/8/2020 16:25,93,636,,
4/8/2020 16:25,93,677,,
4/8/2020 16:25,93,682,,
4/8/2020 16:25,93,700,,
4/8/2020 16:25,93,700,,
4/8/2020 16:25,93,646,,
4/8/2020 16:25,92,652,,
4/8/2020 16:25,92,652,,
4/8/2020 16:25,92,691,,
4/8/2020 16:25,91,688,,
4/8/2020 16:25,91,680,,
4/8/2020 16:25,91,680,,
4/8/2020 16:25,90,679,,
4/8/2020 16:25,90,640,,
4/8/2020 16:25,90,693,,
4/8/2020 16:25,90,693,,
4/8/2020 16:25,89,680,,
4/8/2020 16:25,89,661,,
4/8/2020 16:25,89,656,,
4/8/2020 16:25,89,711,,
4/8/2020 16:25,89,711,,
4/8/2020 16:25,88,703,,
4/8/2020 16:25,88,703,,
4/8/2020 16:25,88,696,,
4/8/2020 16:25,88,723,,
4/8/2020 16:25,87,702,,
4/8/2020 16:25,87,702,,
4/8/2020 16:25,87,722,,
4/8/2020 16:25,86,685,,
4/8/2020 16:25,86,685,,
4/8/2020 16:25,86,699,,
4/8/2020 16:25,86,699,,
4/8/2020 16:25,86,699,,
4/8/2020 16:25,85,707,,
4/8/2020 16:25,86,729,,
4/8/2020 16:25,85,667,,
4/8/2020 16:25,85,667,,
4/8/2020 16:25,85,682,,
4/8/2020 16:25,86,637,,
4/8/2020 16:25,86,636,,
4/8/2020 16:25,86,636,,
4/8/2020 16:25,86,728,,
4/8/2020 16:25,86,838,,
4/8/2020 16:25,86,438,,
4/8/2020 16:25,86,438,,
4/8/2020 16:25,87,733,,
4/8/2020 16:25,87,624,,
4/8/2020 16:25,87,655,,
4/8/2020 16:25,88,655,,
4/8/2020 16:25,88,643,,
4/8/2020 16:25,89,706,,
4/8/2020 16:25,89,671,,
4/8/2020 16:25,89,671,,
4/8/2020 16:25,89,689,,
4/8/2020 16:25,89,655,,
4/8/2020 16:25,89,658,,
4/8/2020 16:25,89,633,,
4/8/2020 16:25,90,633,,
4/8/2020 16:25,90,647,,
4/8/2020 16:26,90,630,,
4/8/2020 16:26,90,660,,
4/8/2020 16:26,91,660,,
4/8/2020 16:26,91,674,,
4/8/2020 16:26,91,682,,
4/8/2020 16:26,91,649,,
4/8/2020 16:26,91,649,,
4/8/2020 16:26,91,642,,
4/8/2020 16:26,91,673,,
4/8/2020 16:26,91,670,,
4/8/2020 16:26,91,670,,
4/8/2020 16:26,91,670,,
4/8/2020 16:26,92,1010,,
4/8/2020 16:26,92,656,,
4/8/2020 16:26,92,848,,
4/8/2020 16:26,92,848,,
4/8/2020 16:26,91,668,,
4/8/2020 16:26,90,652,,
4/8/2020 16:26,90,636,,
4/8/2020 16:26,91,516,,
4/8/2020 16:26,91,516,,
4/8/2020 16:26,91,706,,
4/8/2020 16:26,92,629,,
4/8/2020 16:26,91,726,,
4/8/2020 16:26,91,726,,
4/8/2020 16:26,91,691,,
4/8/2020 16:26,91,720,,
4/8/2020 16:26,91,720,,
4/8/2020 16:26,90,689,,
4/8/2020 16:26,90,681,,
4/8/2020 16:26,90,541,,
4/8/2020 16:26,90,564,,
4/8/2020 16:26,90,564,,
4/8/2020 16:26,90,651,,
4/8/2020 16:26,90,947,,
4/8/2020 16:26,89,947,,
4/8/2020 16:26,89,653,,
4/8/2020 16:26,88,716,,
4/8/2020 16:26,88,716,,
4/8/2020 16:26,88,686,,
4/8/2020 16:26,88,682,,
4/8/2020 16:26,87,725,,
4/8/2020 16:26,87,725,,
4/8/2020 16:26,87,688,,
4/8/2020 16:26,86,688,,
4/8/2020 16:26,86,798,,
4/8/2020 16:26,86,898,,
4/8/2020 16:26,85,579,,
4/8/2020 16:26,85,579,,
4/8/2020 16:26,85,747,,
4/8/2020 16:26,85,706,,
4/8/2020 16:26,85,706,,
4/8/2020 16:26,84,704,,
4/8/2020 16:26,85,765,,
4/8/2020 16:26,85,765,,
4/8/2020 16:26,85,547,,
4/8/2020 16:26,85,740,,
4/8/2020 16:26,85,736,,
4/8/2020 16:26,85,750,,
4/8/2020 16:26,85,750,,
4/8/2020 16:26,86,525,,
4/8/2020 16:26,86,721,,
4/8/2020 16:26,86,721,,
4/8/2020 16:26,86,721,,
4/8/2020 16:26,86,721,,
4/8/2020 16:26,86,721,,
4/8/2020 16:26,86,721,,
4/8/2020 16:26,86,721,,
4/8/2020 16:26,86,721,,
4/8/2020 16:26,86,721,,
4/8/2020 16:26,86,721,,
4/8/2020 16:26,86,721,,
4/8/2020 16:26,86,721,,
4/8/2020 16:26,86,721,,
4/8/2020 16:26,86,721,,
4/8/2020 16:26,86,721,,
4/8/2020 16:26,86,721,,
4/8/2020 16:26,86,721,,
4/8/2020 16:26,86,721,,
4/8/2020 16:26,86,721,,
4/8/2020 16:26,86,721,,
4/8/2020 16:26,86,721,,
4/8/2020 16:26,86,721,,
4/8/2020 16:26,86,721,,
4/8/2020 16:26,86,680,,
4/8/2020 16:26,86,680,,
4/8/2020 16:27,86,680,,
4/8/2020 16:27,86,680,,
4/8/2020 16:27,86,702,,
4/8/2020 16:27,86,702,,
4/8/2020 16:27,86,737,,
4/8/2020 16:27,86,737,,
4/8/2020 16:27,86,655,,
4/8/2020 16:27,86,655,,
4/8/2020 16:27,86,655,,
4/8/2020 16:27,86,655,,
4/8/2020 16:27,86,655,,
4/8/2020 16:27,86,655,,
4/8/2020 16:27,86,1346,,
4/8/2020 16:27,86,1346,,
4/8/2020 16:27,86,684,,
4/8/2020 16:27,86,684,,
4/8/2020 16:27,86,684,,
4/8/2020 16:27,86,684,,
4/8/2020 16:27,87,661,,
4/8/2020 16:27,87,661,,
4/8/2020 16:27,87,662,,
4/8/2020 16:27,87,662,,
4/8/2020 16:27,87,666,,
4/8/2020 16:27,87,666,,
4/8/2020 16:27,87,666,,
4/8/2020 16:27,87,666,,
4/8/2020 16:27,88,679,,
4/8/2020 16:27,88,679,,
4/8/2020 16:27,88,623,,
4/8/2020 16:27,88,623,,
4/8/2020 16:27,88,648,,
4/8/2020 16:27,88,648,,
4/8/2020 16:27,89,648,,
4/8/2020 16:27,89,618,,
4/8/2020 16:27,89,648,,
4/8/2020 16:27,89,618,,
4/8/2020 16:27,89,664,,
4/8/2020 16:27,89,664,,
4/8/2020 16:27,89,688,,
4/8/2020 16:27,89,688,,
4/8/2020 16:27,90,688,,
4/8/2020 16:27,90,688,,
4/8/2020 16:27,90,660,,
4/8/2020 16:27,90,660,,
4/8/2020 16:27,90,622,,
4/8/2020 16:27,90,622,,
4/8/2020 16:27,90,665,,
4/8/2020 16:27,90,665,,
4/8/2020 16:27,91,665,,
4/8/2020 16:27,91,665,,
4/8/2020 16:27,90,725,,
4/8/2020 16:27,90,725,,
4/8/2020 16:27,90,701,,
4/8/2020 16:27,90,701,,
4/8/2020 16:27,90,701,,
4/8/2020 16:27,90,655,,
4/8/2020 16:27,90,655,,
4/8/2020 16:27,89,655,,
4/8/2020 16:27,89,682,,
4/8/2020 16:27,89,682,,
4/8/2020 16:27,89,685,,
4/8/2020 16:27,89,685,,
4/8/2020 16:27,89,685,,
4/8/2020 16:27,89,685,,
4/8/2020 16:27,89,701,,
4/8/2020 16:27,89,701,,
4/8/2020 16:27,89,683,,
4/8/2020 16:27,89,683,,
4/8/2020 16:27,89,656,,
4/8/2020 16:27,89,656,,
4/8/2020 16:27,88,656,,
4/8/2020 16:27,88,656,,
4/8/2020 16:27,88,690,,
4/8/2020 16:27,88,690,,
4/8/2020 16:27,88,663,,
4/8/2020 16:27,88,663,,
4/8/2020 16:27,88,701,,
4/8/2020 16:27,88,701,,
4/8/2020 16:27,88,701,,
4/8/2020 16:27,88,701,,
4/8/2020 16:27,88,650,,
4/8/2020 16:27,88,650,,
4/8/2020 16:27,89,630,,
4/8/2020 16:27,89,630,,
4/8/2020 16:27,89,683,,
4/8/2020 16:27,89,683,,
4/8/2020 16:27,89,683,,
4/8/2020 16:27,89,683,,
4/8/2020 16:27,89,685,,
4/8/2020 16:27,89,685,,
4/8/2020 16:27,89,708,,
4/8/2020 16:27,88,708,,
4/8/2020 16:27,89,708,,
4/8/2020 16:27,89,676,,
4/8/2020 16:27,89,676,,
4/8/2020 16:27,88,676,,
4/8/2020 16:27,89,637,,
4/8/2020 16:27,89,637,,
4/8/2020 16:27,89,659,,
4/8/2020 16:27,89,659,,
4/8/2020 16:27,89,662,,
4/8/2020 16:27,88,662,,
4/8/2020 16:27,89,662,,
4/8/2020 16:27,89,662,,
4/8/2020 16:27,89,667,,
4/8/2020 16:27,89,667,,
4/8/2020 16:27,89,678,,
4/8/2020 16:27,89,678,,
4/8/2020 16:27,89,678,,
4/8/2020 16:27,89,678,,
4/8/2020 16:27,89,678,,
4/8/2020 16:27,89,678,,
4/8/2020 16:27,89,662,,
4/8/2020 16:27,89,662,,
4/8/2020 16:27,89,668,,
4/8/2020 16:27,89,668,,
4/8/2020 16:27,89,668,,
4/8/2020 16:27,89,642,,
4/8/2020 16:27,89,642,,
4/8/2020 16:27,89,642,,
4/8/2020 16:27,89,723,,
4/8/2020 16:27,89,723,,
4/8/2020 16:27,89,654,,
4/8/2020 16:27,89,654,,
4/8/2020 16:27,89,618,,
4/8/2020 16:27,89,618,,
4/8/2020 16:27,89,618,,
4/8/2020 16:27,89,618,,
4/8/2020 16:27,89,618,,
4/8/2020 16:27,89,618,,
4/8/2020 16:27,90,1250,,
4/8/2020 16:27,89,1250,,
4/8/2020 16:27,90,657,,
4/8/2020 16:27,90,657,,
4/8/2020 16:27,90,657,,
4/8/2020 16:27,90,640,,
4/8/2020 16:27,90,640,,
4/8/2020 16:27,90,640,,
4/8/2020 16:27,91,673,,
4/8/2020 16:27,91,673,,
4/8/2020 16:27,91,691,,
4/8/2020 16:27,91,691,,
4/8/2020 16:27,91,691,,
4/8/2020 16:27,91,720,,
4/8/2020 16:27,91,720,,
4/8/2020 16:27,91,720,,
4/8/2020 16:27,91,583,,
4/8/2020 16:27,91,583,,
4/8/2020 16:27,91,680,,
4/8/2020 16:27,91,680,,
4/8/2020 16:27,91,680,,
4/8/2020 16:27,91,645,,
4/8/2020 16:27,91,645,,
4/8/2020 16:27,91,645,,
4/8/2020 16:27,91,702,,
4/8/2020 16:27,91,702,,
4/8/2020 16:27,91,673,,
4/8/2020 16:27,91,673,,
4/8/2020 16:27,91,673,,
4/8/2020 16:27,90,639,,
4/8/2020 16:27,90,639,,
4/8/2020 16:27,90,639,,
4/8/2020 16:27,90,678,,
4/8/2020 16:27,90,678,,
4/8/2020 16:27,90,691,,
4/8/2020 16:27,90,691,,
4/8/2020 16:27,90,691,,
4/8/2020 16:27,90,691,,
4/8/2020 16:27,90,687,,
4/8/2020 16:27,90,667,,
4/8/2020 16:27,90,687,,
4/8/2020 16:27,90,667,,
4/8/2020 16:27,90,647,,
4/8/2020 16:27,90,647,,
4/8/2020 16:27,89,647,,
4/8/2020 16:27,90,647,,
4/8/2020 16:27,89,689,,
4/8/2020 16:27,89,689,,
4/8/2020 16:27,89,700,,
4/8/2020 16:27,89,700,,
4/8/2020 16:27,89,700,,
4/8/2020 16:27,89,694,,
4/8/2020 16:27,89,694,,
4/8/2020 16:27,89,694,,
4/8/2020 16:27,89,665,,
4/8/2020 16:27,89,665,,
4/8/2020 16:27,89,676,,
4/8/2020 16:27,88,676,,
4/8/2020 16:27,88,676,,
4/8/2020 16:27,88,676,,
4/8/2020 16:27,88,716,,
4/8/2020 16:27,88,716,,
4/8/2020 16:27,88,705,,
4/8/2020 16:27,88,705,,
4/8/2020 16:27,88,705,,
4/8/2020 16:27,88,705,,
4/8/2020 16:27,88,705,,
4/8/2020 16:27,87,668,,
4/8/2020 16:27,87,668,,
4/8/2020 16:27,87,870,,
4/8/2020 16:27,87,870,,
4/8/2020 16:27,87,418,,
4/8/2020 16:27,87,418,,
4/8/2020 16:27,87,418,,
4/8/2020 16:27,88,418,,
4/8/2020 16:27,88,702,,
4/8/2020 16:27,88,702,,
4/8/2020 16:27,88,702,,
4/8/2020 16:27,88,702,,
4/8/2020 16:27,88,702,,
4/8/2020 16:27,88,662,,
4/8/2020 16:27,88,662,,
4/8/2020 16:27,88,662,,
4/8/2020 16:27,88,700,,
4/8/2020 16:27,88,700,,
4/8/2020 16:27,88,664,,
4/8/2020 16:27,88,664,,
4/8/2020 16:27,88,669,,
4/8/2020 16:27,88,669,,
4/8/2020 16:27,88,669,,
4/8/2020 16:27,88,669,,
4/8/2020 16:27,88,641,,
4/8/2020 16:27,88,641,,
4/8/2020 16:27,88,680,,
4/8/2020 16:27,88,680,,
4/8/2020 16:27,89,680,,
4/8/2020 16:27,88,673,,
4/8/2020 16:27,88,673,,
4/8/2020 16:27,88,673,,
4/8/2020 16:27,89,678,,
4/8/2020 16:27,88,678,,
4/8/2020 16:27,88,681,,
4/8/2020 16:27,88,681,,
4/8/2020 16:27,89,651,,
4/8/2020 16:27,88,651,,
4/8/2020 16:27,89,651,,
4/8/2020 16:27,89,651,,
4/8/2020 16:27,89,627,,
4/8/2020 16:27,89,627,,
4/8/2020 16:28,89,678,,
4/8/2020 16:28,89,678,,
4/8/2020 16:28,89,687,,
4/8/2020 16:28,89,678,,
4/8/2020 16:28,89,645,,
4/8/2020 16:28,90,720,,
4/8/2020 16:28,89,646,,
4/8/2020 16:28,89,679,,
4/8/2020 16:28,90,992,,
4/8/2020 16:28,89,646,,
4/8/2020 16:28,89,645,,
4/8/2020 16:28,89,687,,
4/8/2020 16:28,89,679,,
4/8/2020 16:28,90,720,,
4/8/2020 16:28,90,992,,
4/8/2020 16:28,89,645,,
4/8/2020 16:28,89,687,,
4/8/2020 16:28,89,646,,
4/8/2020 16:28,89,646,,
4/8/2020 16:28,89,646,,
4/8/2020 16:28,90,992,,
4/8/2020 16:28,90,992,,
4/8/2020 16:28,90,992,,
4/8/2020 16:28,90,992,,
4/8/2020 16:28,91,904,,
4/8/2020 16:28,91,904,,
4/8/2020 16:28,91,1233,,
4/8/2020 16:28,91,1280,,
4/8/2020 16:28,91,1233,,
4/8/2020 16:28,91,904,,
4/8/2020 16:28,91,1280,,
4/8/2020 16:28,91,1233,,
4/8/2020 16:28,91,904,,
4/8/2020 16:28,91,1280,,
4/8/2020 16:28,91,1280,,
4/8/2020 16:28,91,1233,,
4/8/2020 16:28,91,1280,,
4/8/2020 16:28,91,1280,,
4/8/2020 16:28,91,1280,,
4/8/2020 16:28,91,1280,,
4/8/2020 16:28,91,1280,,
4/8/2020 16:28,91,1280,,
